date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:43:09	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:08%20GMT	https://www.factor23.com/cms_public_file/3/0015d397dd613f606a3c5418f3e92056_30444_04.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/0015d397dd613f606a3c5418f3e92056_30444_04.png	(from https://www.factor23.com/it/kit)
10:43:10	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:09%20GMT	https://www.factor23.com/cms_public_file/3/a3c0354b85b6b43f3db17bceff26d8e2_30446_05.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/a3c0354b85b6b43f3db17bceff26d8e2_30446_05.png	(from https://www.factor23.com/it/kit)
10:43:10	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:09%20GMT	https://www.factor23.com/cms_public_file/3/d8a877b9bcfd62f7d78adfffd46a67f0_30448_06.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/d8a877b9bcfd62f7d78adfffd46a67f0_30448_06.png	(from https://www.factor23.com/it/kit)
10:43:10	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:09%20GMT	https://www.factor23.com/cms_public_file/3/75dfdba7de9efe9f151a356de70a1931_30450_07.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/75dfdba7de9efe9f151a356de70a1931_30450_07.png	(from https://www.factor23.com/it/kit)
10:43:11	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:10%20GMT	https://www.factor23.com/cms_public_file/3/c109e1b634080372b3f128e1ee1977de_30452_08.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/c109e1b634080372b3f128e1ee1977de_30452_08.png	(from https://www.factor23.com/it/kit)
10:43:11	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:10%20GMT	https://www.factor23.com/cms_public_file/3/6547a86a2a5a41f8e6514484514d99e6_30454_09.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/6547a86a2a5a41f8e6514484514d99e6_30454_09.png	(from https://www.factor23.com/it/kit)
10:43:11	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:10%20GMT	https://www.factor23.com/cms_public_file/3/fc47284275304fafab43bcf2cb691685_30456_10.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/fc47284275304fafab43bcf2cb691685_30456_10.png	(from https://www.factor23.com/it/kit)
10:43:12	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:11%20GMT	https://www.factor23.com/cms_public_file/3/40d11893032edec0c5dcb21123dbf5f1_30458_11.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/40d11893032edec0c5dcb21123dbf5f1_30458_11.png	(from https://www.factor23.com/it/kit)
10:43:12	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:11%20GMT	https://www.factor23.com/cms_public_file/3/c06abe38599929b3f024eecd39a9d230_30638_team_top.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/c06abe38599929b3f024eecd39a9d230_30638_team_top.png	(from https://www.factor23.com/it/team)
10:43:13	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:13%20GMT	https://www.factor23.com/cms_public_file/3/e93239a3cb92a9362d5cb35d0c6a5599_30650_maria_fabriano_copia.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/e93239a3cb92a9362d5cb35d0c6a5599_30650_maria_fabriano_copia.png	(from https://www.factor23.com/it/team)
10:43:13	179736/179736	---M--	200	added ('OK')	text/plain	date:Mon,%2016%20Apr%202018%2011:19:05%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/font-icons.woff	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/font-icons.woff	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/font-icons.css)
10:43:14	180956/180956	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2016%20Apr%202018%2011:19:05%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/font-icons.eot	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/font-icons.eot	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/font-icons.css)
10:43:14	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:14%20GMT	https://www.factor23.com/cms_public_file/3/a9a4f6f095910a5e750f228a98d78343_30652_aliboni.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/a9a4f6f095910a5e750f228a98d78343_30652_aliboni.png	(from https://www.factor23.com/it/team)
10:43:14	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:14%20GMT	https://www.factor23.com/cms_public_file/3/cb95fbe6b06ffe5fe05588fd1283f7fc_30719_proteine_vegetali_thumb.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/cb95fbe6b06ffe5fe05588fd1283f7fc_30719_proteine_vegetali_thumb.jpg	(from https://www.factor23.com/it/magazine)
10:43:15	180780/180780	---M--	200	added ('OK')	text/plain	date:Mon,%2016%20Apr%202018%2011:19:05%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/font-icons.ttf	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/font-icons.ttf	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/font-icons.css)
10:43:15	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:15%20GMT	https://www.factor23.com/cms_public_file/3/5944e25969b8d9be01771b7a1a145b88_30713_omega3_thumb.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/5944e25969b8d9be01771b7a1a145b88_30713_omega3_thumb.jpg	(from https://www.factor23.com/it/magazine)
10:43:15	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:15%20GMT	https://www.factor23.com/cms_public_file/3/71196d5a670809a37b8a25d968788265_30698_cronobiologia_thumb.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/71196d5a670809a37b8a25d968788265_30698_cronobiologia_thumb.jpg	(from https://www.factor23.com/it/magazine)
10:43:16	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:16%20GMT	https://www.factor23.com/cms_public_file/3/f134932dd34b5b946f031bbac52843ae_30690_sonno_thumb.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/f134932dd34b5b946f031bbac52843ae_30690_sonno_thumb.jpg	(from https://www.factor23.com/it/magazine)
10:43:16	556829/556829	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2016%20Apr%202018%2011:19:05%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/font-icons.svg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/font-icons.svg	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/font-icons.css)
10:43:16	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:16%20GMT	https://www.factor23.com/cms_public_file/3/1d65dd0d42d8d20374439b3260472d98_30683_curcuma_thumb.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/1d65dd0d42d8d20374439b3260472d98_30683_curcuma_thumb.jpg	(from https://www.factor23.com/it/magazine)
10:43:16	217/217	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:42:53%20GMT	https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.14.7/umd/popper.min.js	/home/riccardo/httrack-websites/factor23.com/cdnjs.cloudflare.com/ajax/libs/popper.js/1.14.7/umd/popper.min.js	(from https://www.factor23.com/it/home)
10:43:17	34388/34388	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2027%20Jun%202018%2007:54:31%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/lined-icons.eot	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/lined-icons.eot	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/font-icons.css)
10:43:17	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:17%20GMT	https://www.factor23.com/cms_public_file/3/476b426aad12471fb9f840a0c384c402_30676_scifondo_thumb_copia.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/476b426aad12471fb9f840a0c384c402_30676_scifondo_thumb_copia.jpg	(from https://www.factor23.com/it/magazine)
10:43:17	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:17%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/js/faq.js	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/js/faq.js	(from https://www.factor23.com/it/faq)
10:43:17	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:17%20GMT	https://www.factor23.com/cms_public_file/3/f61ee5a8b103c209ce22e0ac4e854c1f_30733_sport_zenzero_big.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/f61ee5a8b103c209ce22e0ac4e854c1f_30733_sport_zenzero_big.jpg	(from https://www.factor23.com/proprieta-benefiche-zenzero)
10:43:18	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:18%20GMT	https://www.factor23.com/cms_public_file/3/5050b69dbe285611c029cda5f707c65f_30732_sport_zenzero_big.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/5050b69dbe285611c029cda5f707c65f_30732_sport_zenzero_big.jpg	(from https://www.factor23.com/proprieta-benefiche-zenzero)
10:43:18	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:18%20GMT	https://www.factor23.com/cms_public_file/3/ab2989af54562003ab649641c687a2b2_30727_microbiota_sport_big.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/ab2989af54562003ab649641c687a2b2_30727_microbiota_sport_big.jpg	(from https://www.factor23.com/microbiota-sportivi-ricerca)
10:43:18	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:18%20GMT	https://www.factor23.com/cms_public_file/3/8572d28b3124e39979d0e066ba39e342_30726_microbiota_sport_big.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/8572d28b3124e39979d0e066ba39e342_30726_microbiota_sport_big.jpg	(from https://www.factor23.com/microbiota-sportivi-ricerca)
10:43:18	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:18%20GMT	https://www.factor23.com/cms_public_file/3/4d7b1fcde3a634b49be678851d70c808_30721_proteine_vegetali_big.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/4d7b1fcde3a634b49be678851d70c808_30721_proteine_vegetali_big.jpg	(from https://www.factor23.com/proteine-vegetali)
10:43:19	37848/37848	---M--	200	added ('OK')	text/plain	date:Wed,%2027%20Jun%202018%2007:54:31%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/lined-icons.woff	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/lined-icons.woff	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/font-icons.css)
10:43:19	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:19%20GMT	https://www.factor23.com/cms_public_file/3/f876c99ea526ad464a1035d6f15870a4_30720_proteine_vegetali_big.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/f876c99ea526ad464a1035d6f15870a4_30720_proteine_vegetali_big.jpg	(from https://www.factor23.com/proteine-vegetali)
10:43:19	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:19%20GMT	https://www.factor23.com/cms_public_file/3/2ecc20a19cd19c2eafec7050fe132905_30714_omega3_big.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/2ecc20a19cd19c2eafec7050fe132905_30714_omega3_big.jpg	(from https://www.factor23.com/omega-3-sportivi)
10:43:19	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:19%20GMT	https://www.factor23.com/cms_public_file/3/884b8a0600ed38a64fd2139ad6363d56_30709_cronobiologia_big.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/884b8a0600ed38a64fd2139ad6363d56_30709_cronobiologia_big.jpg	(from https://www.factor23.com/cronobiologia-allenamento-sport)
10:43:20	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:20%20GMT	https://www.factor23.com/cms_public_file/3/3c4d32a36a4efa65ca227a9cb5d5b94d_30693_sonno_thumb.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/3c4d32a36a4efa65ca227a9cb5d5b94d_30693_sonno_thumb.jpg	(from https://www.factor23.com/alimentazione-sonno-sportivi)
10:43:20	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:20%20GMT	https://www.factor23.com/cms_public_file/3/8de4c3d410e2448e6a1ac22303d3d8df_30685_curcuma_thumb.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/8de4c3d410e2448e6a1ac22303d3d8df_30685_curcuma_thumb.jpg	(from https://www.factor23.com/curcuma-importante-sportivi)
10:43:20	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:20%20GMT	https://www.factor23.com/cms_public_file/3/ad83d15dd128f9c141e701ace633eb65_30692_sonno_big.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/ad83d15dd128f9c141e701ace633eb65_30692_sonno_big.jpg	(from https://www.factor23.com/alimentazione-sonno-sportivi)
10:43:20	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:20%20GMT	https://www.factor23.com/cms_public_file/3/b6e7079aa05c870f87c072eaf5269d51_30706_cronobiologia_big.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/b6e7079aa05c870f87c072eaf5269d51_30706_cronobiologia_big.jpg	(from https://www.factor23.com/cronobiologia-allenamento-sport)
10:43:21	34208/34208	---M--	200	added ('OK')	text/plain	date:Wed,%2027%20Jun%202018%2007:54:31%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/lined-icons.ttf	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/lined-icons.ttf	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/font-icons.css)
10:43:21	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:21%20GMT	https://www.factor23.com/cms_public_file/3/abff6a9c46be8d82528d0f5e7d9de842_30684_curcuma_big.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/abff6a9c46be8d82528d0f5e7d9de842_30684_curcuma_big.jpg	(from https://www.factor23.com/curcuma-importante-sportivi)
10:43:21	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:21%20GMT	https://www.factor23.com/cms_public_file/3/a8a37c55587e5000180a27273ff0e4b6_30679_social_scifondo.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/a8a37c55587e5000180a27273ff0e4b6_30679_social_scifondo.jpg	(from https://www.factor23.com/factor-23-articolo-scifondo)
10:43:21	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:21%20GMT	https://www.factor23.com/cms_public_file/3/b2003523e84319992077936b134cf8ac_30678_scifondo_big.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/b2003523e84319992077936b134cf8ac_30678_scifondo_big.jpg	(from https://www.factor23.com/factor-23-articolo-scifondo)
10:43:22	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:22%20GMT	https://www.factor23.com/cms_public_file/3/af73567debe579bb2189e2b66cc8fde2_30677_SF231_x_web_44_n.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/cms_public_file/3/af73567debe579bb2189e2b66cc8fde2_30677_SF231_x_web_44_n.jpg	(from https://www.factor23.com/factor-23-articolo-scifondo)
10:43:22	381/381	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Aug%202022%2008:43:22%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/font-icons.ttf	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/font-icons.ttf	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/font-icons.css)
10:43:22	92532/92532	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Jun%202018%2007:54:31%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/lined-icons.svg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/lined-icons.svg	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/font-icons.css)
10:43:23	180956/180956	UR-MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2016%20Apr%202018%2011:19:05%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/font-icons.eot	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/font-icons.eot	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/font-icons.css)
10:43:23	330/330	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Aug%202022%2008:43:23%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/Simple-Line-Icons.eot	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/Simple-Line-Icons.f4.delayed	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/font-icons.css)
10:43:24	330/330	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Aug%202022%2008:43:24%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/Simple-Line-Icons.eot?	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/Simple-Line-Icons.f5d41d.delayed	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/font-icons.css)
10:43:25	331/331	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Aug%202022%2008:43:25%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/Simple-Line-Icons.woff	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/Simple-Line-Icons.f6.delayed	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/font-icons.css)
10:43:26	330/330	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Aug%202022%2008:43:26%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/Simple-Line-Icons.ttf	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/Simple-Line-Icons.f7.delayed	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/font-icons.css)
10:43:27	330/330	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Aug%202022%2008:43:27%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/Simple-Line-Icons.svg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/fonts/Simple-Line-Icons.f8.delayed	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/font-icons.css)
10:43:28	322/322	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Aug%202022%2008:43:28%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/et-line/et-line.eot	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/et-line/et-line.f9.delayed	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/et-line.css)
10:43:29	322/322	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Aug%202022%2008:43:29%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/et-line/et-line.eot?	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/et-line/et-line.fad41d.delayed	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/et-line.css)
10:43:30	323/323	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Aug%202022%2008:43:30%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/et-line/et-line.woff	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/et-line/et-line.fb.delayed	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/et-line.css)
10:43:31	322/322	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Aug%202022%2008:43:31%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/et-line/et-line.ttf	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/et-line/et-line.fc.delayed	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/et-line.css)
10:43:32	322/322	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Aug%202022%2008:43:32%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/et-line/et-line.svg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/et-line/et-line.fd.delayed	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/et-line.css)
10:43:34	475/475	UR-M--	200	added ('OK')	text/css	date:Wed,%2003%20Aug%202022%2008:43:33%20GMT	https://fonts.googleapis.com/icon?family=Material+Icons	/home/riccardo/httrack-websites/factor23.com/fonts.googleapis.com/icone91f.css	(from https://www.factor23.com/it/home)
10:43:34	76963/76963	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Jan%202020%2010:18:21%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/images/loader.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/images/loader.png	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/customs/custom.css)
10:43:35	327/327	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Aug%202022%2008:43:35%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/images/icons/submenu.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/images/icons/submenu.ff.delayed	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/style.css)
10:43:36	332/332	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Aug%202022%2008:43:36%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/images/icons/menu-divider.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/images/icons/menu-divider.100.delayed	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/style.css)
10:43:37	325/325	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Aug%202022%2008:43:37%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/images/icons/close.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/images/icons/close.101.delayed	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/style.css)
10:43:38	322/322	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Aug%202022%2008:43:38%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/images/pattern2.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/images/pattern2.102.delayed	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/style.css)
10:43:39	318/318	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Aug%202022%2008:43:39%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/images/grid.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/images/grid.103.delayed	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/style.css)
10:43:40	321/321	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Aug%202022%2008:43:40%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/images/pattern.png	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/images/pattern.104.delayed	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/style.css)
10:43:41	334/334	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Aug%202022%2008:43:41%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/images/parallax/parallax-bg.jpg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/images/parallax/parallax-bg.105.delayed	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/style.css)
10:43:42	327/327	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Aug%202022%2008:43:42%20GMT	https://www.factor23.com/sincmstemplate/content/f23/assets/css/images/icons/iconalt.svg	/home/riccardo/httrack-websites/factor23.com/www.factor23.com/sincmstemplate/content/f23/assets/css/images/icons/iconalt.106.delayed	(from https://www.factor23.com/sincmstemplate/content/f23/assets/css/style.css)
